z
0.0
0.0020816326055658916
0.004065636651783914
0.005955879912615463
0.007756028517521219
0.00946955992318905
0.01109977489662106
0.012649808596384647
0.014122640830229918
0.015521105559620559
0.016847899714902918
0.018105591378749068
0.019296627390067496
0.020423340415704084
0.021487955532890974
0.022492596361483125
0.023439290781502566
0.024329976268343066
0.02516650487513532
0.025950647889199676
0.02668410018719035
0.02736848431143488
0.028005354288072146
0.028596199205870122
0.029142446573043303
0.02964546546797149
0.030106569498433235
0.03052701958279503
0.030908026565529573
0.03125075367846351
0.03155631885826715
0.031825796929887906
0.03206022166488798
0.03226058772296888
0.03242785248434455
0.032562937780055645
0.03266673152679601
0.03274008927234284
0.03278383565724254
0.03279876579799875
0.03278564659663744
0.032745217981180616
0.03267819408124429
0.032585264342684966
0.032467094584949896
0.03232432800453796
0.03215758612774864
0.03196746971568383
0.031754559624271234
0.03151941762189582
0.03126258716705735
0.03098459414831546
0.030685947588639115
0.03036714031614199
0.030028649603060786
0.029670937774716882
0.02929445279009349
0.028899628795560177
0.028486886653182445
0.028056634444967057
0.027609267954312296
0.02714517112585629
0.026664716504845913
0.02616826565708236
0.02565616957043802
0.025128769038881053
0.02458639502989055
0.024029369036094272
0.023458003411913758
0.022872601695957447
0.022273458919860573
0.02166086190423223
0.021035089542332942
0.02039641307207224
0.019745096336883504
0.019081396036003017
0.01840556196465207
0.017717837244594064
0.017018458545513666
0.01630765629764152
0.015585654896025574
0.014852672896829676
0.014108923206019839
0.013354613260780659
0.012589945203986293
0.011815116052034494
0.01103031785633627
0.010235737858739208
0.009431558641148748
0.008617958269598424
0.007795110433008043
0.00696318457685667
0.00612234603198675
0.005272756138744917
0.004414572366655198
0.0035479484298112964
0.002673034398165276
0.0017899768048821366
0.0008989187499214836
0.0
