,0.8,0.9,1.0,1.1,1.2
0,4.640453255451049,4.382998326320547,3.9309090909090894,3.393795243963098,2.838965074892851
1,5.074825450580786,4.780633275892972,4.265454545454544,3.656066750390637,3.030242892613076
2,5.950276008094314,5.579961404969211,4.934545454545453,4.176870846004115,3.4066109620104017
3,7.166366704933986,6.686495684417832,5.85454545454545,4.886162299158752,3.9129107347107057
4,8.506387308207147,7.9016881340465766,6.858181818181815,5.652636887698084,4.453322647597341
5,10.53740523895617,9.73710265535917,8.363636363636362,6.791037677760979,5.245616297648086
6,11.674776013124818,10.762199055690564,9.199999999999998,7.418665509199319,5.67802576084155
7,12.817660963019733,11.79060256681704,10.036363636363632,8.043374660795939,6.105761857300333
