,ratio3_1,ratio3_2,ratio3_3,ratio3_4,ratio3_5,ratio3_6,ratio3_7,ratio3_8,ratio3_9
0,0.18033516174411698,0.18033516174411696,0.18033516174411698,0.18033516174411698,0.18033516174411696,0.18033516174411698,0.18033516174411696,0.18033516174411696,0.18033516174411698
1,0.18033516174411698,0.18033516174411698,0.18033516174411698,0.18033516174411698,0.18033516174411698,0.18033516174411696,0.18033516174411704,0.180335161744117,0.18033516174411698
2,0.18033516174411698,0.18033516174411698,0.180335161744117,0.180335161744117,0.18033516174411698,0.18033516174411696,0.18033516174411698,0.180335161744117,0.180335161744117
3,0.18033516174411696,0.18033516174411698,0.18033516174411698,0.180335161744117,0.18033516174411698,0.18033516174411693,0.18033516174411698,0.180335161744117,0.18033516174411696
4,0.180335161744117,0.180335161744117,0.18033516174411696,0.18033516174411693,0.180335161744117,0.18033516174411698,0.18033516174411698,0.18033516174411696,0.180335161744117
5,0.180335161744117,0.180335161744117,0.180335161744117,0.180335161744117,0.180335161744117,0.180335161744117,0.18033516174411696,0.180335161744117,0.18033516174411707
