,TSFC_1,TSFC_2,TSFC_3,TSFC_4,TSFC_5,TSFC_6,TSFC_7,TSFC_8,TSFC_9
0,0.10371285827263382,0.09845914028974788,0.10258962683413983,0.10657700502724585,0.10852173673322157,0.11043655037271219,0.11232070177518354,0.11417589564343228,0.1160049223586286
1,0.11203813950608839,0.10658053154252134,0.1108008353528417,0.11485117719736762,0.11681798879832699,0.11874887795613236,0.12064314954306035,0.12250259761955701,0.12433008981244571
2,0.11670872846825572,0.11089610075182516,0.11516053070160112,0.11920006944167467,0.12114209656094209,0.12303570997572483,0.12488024060532528,0.1266775619371206,0.12843058735398685
3,0.11744713892420515,0.11101243696948089,0.1153748012144879,0.11942058003890832,0.12133511957094224,0.12318237025507926,0.12496227231345683,0.12667739380526893,0.12833129111036215
4,0.11630589136084361,0.10938329214686765,0.11388325977566684,0.11799605267618417,0.1199220626379764,0.12176791091661969,0.12353443167120458,0.1252251135637491,0.12684436581865768
5,0.1141049372652814,0.10648105829295812,0.11125157557723762,0.11552830153839463,0.11750491307093408,0.11938388043120414,0.12116780492882077,0.12286188390323269,0.12447206515343162
