,0.8,0.9,1.0,1.1,1.2
0,0.8273630866621615,0.920012991396731,1.0,1.068287669042187,1.1254628784567826
1,0.829975844584345,0.9219222054700154,0.9999999999999999,1.0652744730774402,1.1184002418647074
2,0.8344909577769484,0.925220831178943,1.0,1.060073420131703,1.1062177683531365
3,0.8395583428740955,0.928921897120677,0.9999999999999999,1.0542453121369835,1.0925791563789913
4,0.8440364124907993,0.9321916414484392,1.0,1.0491029932534608,1.080556620268262
5,0.8493786694064203,0.9360912897926371,0.9999999999999999,1.0429780952697918,1.0662507988402827
6,0.8518403173842304,0.9378878020522331,0.9999999999999999,1.0401593945244476,1.0596723646250925
7,0.854030691446614,0.9394861281483726,1.0,1.0376532097235387,1.0538260550623448
