,0.8,0.9,1.0,1.1,1.2
0,2.363162781512769,2.2820729795709562,2.136363636363636,1.956869066283509,1.762483111668801
1,2.5886533249486576,2.491740399255894,2.3181818181818175,2.10549396312446,1.8767028524734413
2,3.0438572098565992,2.9136542134823733,2.681818181818181,2.400264551656601,2.1009101656679547
3,3.677545402738353,3.498528629675882,3.1818181818181803,2.801059533099352,2.4015429279877827
4,4.377284347797014,4.141705900352526,3.7272727272727266,3.233460012624984,2.7213852017952247
5,5.440156695049731,5.114514373791342,4.545454545454544,3.8745817272890535,3.188685520494021
6,6.036352836148808,5.6584194605543345,4.999999999999998,4.227578071471125,3.4430322569444365
7,6.63604067154736,6.20443376746188,5.454545454545453,4.578647517864593,3.6942103693932737
